Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
2013-03-08,31.584726333618164,136.3231201171875,807.9159545898438,418.6875305175781,265.7577209472656,1447.66748046875,12.168164253234863,80.22264862060547,270.73602294921875,34.419071197509766,223.8983154296875,362.41619873046875,115.89888763427734,461.3147277832031,333.88800048828125,254.91510009765625,430.153076171875,140.925537109375,147.4904327392578,,1176.8555908203125,91.99221801757812,354.273193359375,181.20639038085938,405.489013671875,270.1654968261719,135.766845703125,64.26908111572266,334.5963439941406,549.5049438476562,398.34185791015625,1283.80419921875,206.27880859375,79.74857330322266,121.44818115234375,38.022926330566406,178.2379608154297,,190.3488006591797,374.58587646484375,114.50288391113281,291.89703369140625,24.384004592895508,601.522705078125,197.4753875732422,242.80418395996094,1803.8209228515625,73.66153717041016,73.2387466430664
2013-03-11,32.65028381347656,132.63369750976562,807.82080078125,426.7758483886719,264.6621398925781,1428.146728515625,12.112284660339355,79.66329193115234,269.4364318847656,33.947872161865234,227.22926330566406,363.8499450683594,115.55623626708984,461.20361328125,332.77764892578125,252.15518188476562,431.523681640625,142.70269775390625,147.0304412841797,,1146.0023193359375,91.44733428955078,355.2847595214844,180.037353515625,406.32574462890625,267.9369812011719,135.69845581054688,62.67865753173828,331.4253234863281,554.146728515625,402.1526184082031,1273.9215087890625,204.24571228027344,80.04283142089844,121.1499252319336,38.16119384765625,176.814208984375,,189.93531799316406,381.661376953125,113.35016632080078,289.7351989746094,24.397584915161133,595.0823364257812,197.08413696289062,236.07662963867188,1800.3570556640625,74.64949798583984,72.284912109375
2013-03-12,32.047142028808594,129.73814392089844,797.248046875,426.3855285644531,261.5550537109375,1406.324951171875,11.956007957458496,79.36134338378906,263.7349853515625,33.68467330932617,227.9506378173828,358.29998779296875,115.10540008544922,462.9825134277344,333.5118103027344,252.2874755859375,431.03369140625,140.98025512695312,144.50607299804688,,1132.8035888671875,90.31218719482422,359.65447998046875,178.62973022460938,401.25885009765625,265.422119140625,136.2913055419922,61.07527542114258,331.1279296875,550.6609497070312,403.914794921875,1273.0682373046875,203.22052001953125,79.07975006103516,121.1499252319336,37.76367950439453,177.51560974121094,,190.12051391601562,378.89068603515625,113.7343978881836,292.7618103027344,24.187116622924805,592.9168701171875,195.1634521484375,227.89065551757812,1808.044189453125,72.9060287475586,72.13692474365234
2013-03-13,31.04189682006836,126.46900939941406,795.05712890625,429.83074951171875,254.36805725097656,1362.7896728515625,11.863664627075195,78.90596771240234,266.04071044921875,33.158287048339844,227.9506378173828,354.7386779785156,115.06936645507812,458.97991943359375,331.8232421875,254.77801513671875,424.19439697265625,141.91893005371094,142.46414184570312,,1130.001708984375,86.99756622314453,361.5156555175781,172.68125915527344,393.3564147949219,260.4512634277344,137.5682373046875,60.75112533569336,322.28369140625,548.7345581054688,401.1393737792969,1234.6605224609375,202.8203887939453,78.54470825195312,118.11140441894531,37.953792572021484,176.91885375976562,,187.75137329101562,383.49322509765625,113.99057006835938,289.2067565917969,23.90536117553711,589.5729370117188,192.97601318359375,222.24513244628906,1808.281494140625,73.16754913330078,72.24380493164062
2013-03-14,32.11415481567383,130.71888732910156,795.5812377929688,439.3096923828125,255.52024841308594,1333.598388671875,11.994841575622559,78.74756622314453,263.7768859863281,33.72712707519531,228.07794189453125,356.3574523925781,115.12347412109375,455.5555114746094,333.4842224121094,254.16226196289062,425.7283935546875,144.27940368652344,145.68408203125,,1126.8624267578125,87.22459411621094,369.041259765625,176.64956665039062,400.8404846191406,261.4199523925781,137.6822509765625,61.27840805053711,326.1484375,558.4949340820312,402.7913818359375,1274.685302734375,203.58169555664062,78.57144927978516,119.26714324951172,37.90194320678711,180.06991577148438,,194.27291870117188,380.1730041503906,114.71635437011719,289.2067565917969,24.24482536315918,595.65234375,196.39056396484375,215.61163330078125,1811.50830078125,73.16754913330078,72.11226654052734
2013-03-15,32.08064270019531,129.64474487304688,761.052734375,449.2552490234375,253.07418823242188,1330.3629150390625,12.303128242492676,78.71292114257812,260.1715393066406,33.9648551940918,229.18118286132812,354.9699401855469,115.41197967529297,451.8865966796875,334.521240234375,256.45068359375,423.08642578125,144.352294921875,143.47390747070312,,1137.225341796875,86.81593322753906,371.1048889160156,169.78652954101562,391.7294616699219,261.7973327636719,137.6822509765625,60.53937530517578,329.14605712890625,553.3944702148438,408.7167663574219,1263.81396484375,204.39927673339844,78.08992004394531,118.98753356933594,37.67726135253906,176.63619995117188,,194.8716583251953,381.75286865234375,113.90518951416016,279.69464111328125,24.064903259277344,596.6211547851562,195.98153686523438,227.84359741210938,1825.174560546875,72.03428649902344,72.51514434814453
2013-03-18,31.578025817871094,129.8782501220703,764.43408203125,448.8244934082031,250.28822326660156,1302.897216796875,12.155852317810059,76.48548126220703,257.8238525390625,33.289878845214844,232.08790588378906,361.99993896484375,112.43649291992188,455.8669128417969,330.8963928222656,255.0078125,418.81805419921875,146.19325256347656,144.3489990234375,,1141.3104248046875,86.54351043701172,375.0295715332031,167.22581481933594,385.9653015136719,260.2056884765625,138.7539825439453,59.36384963989258,324.1417541503906,554.2017822265625,402.46099853515625,1222.801025390625,202.31431579589844,78.03640747070312,118.42830657958984,37.590850830078125,174.6786346435547,,193.82064819335938,381.22625732421875,111.9413070678711,275.61114501953125,23.715251922607422,595.3672485351562,193.8296356201172,230.29000854492188,1806.952880859375,71.33690643310547,71.31465911865234
2013-03-19,30.19748878479004,127.02943420410156,755.4329223632812,440.46710205078125,249.6082000732422,1320.009033203125,11.872188568115234,75.75785827636719,246.0017852783203,32.4536018371582,225.36224365234375,354.7849426269531,110.7813720703125,444.6820373535156,329.96954345703125,254.26341247558594,410.7217102050781,142.45663452148438,141.71241760253906,,1110.99658203125,84.50025177001953,366.9778747558594,164.2356719970703,380.48004150390625,259.7736511230469,139.68887329101562,57.138145446777344,316.263671875,539.6343994140625,386.9537658691406,1226.03564453125,202.4224090576172,77.20709991455078,115.52025604248047,37.02050018310547,172.7314453125,,189.83619689941406,384.24884033203125,111.13011932373047,270.56683349609375,23.063478469848633,587.6923217773438,193.9718780517578,228.2670135498047,1787.9720458984375,68.43112182617188,71.31465911865234
2013-03-20,29.085025787353516,123.62019348144531,756.6712036132812,447.93634033203125,245.40557861328125,1322.9571533203125,11.830513954162598,75.62419891357422,234.8083953857422,32.28804397583008,224.5347900390625,360.51995849609375,110.79994201660156,428.9608459472656,330.3641357421875,252.74240112304688,412.7386474609375,141.11695861816406,140.35488891601562,,1114.743896484375,82.00292205810547,379.2374267578125,159.29718017578125,375.2737121582031,260.6513671875,140.09934997558594,55.34029006958008,313.73675537109375,526.9567260742188,384.7731018066406,1206.22509765625,203.3048858642578,74.55860137939453,112.14619445800781,36.069915771484375,172.2498779296875,,182.6728057861328,383.8824157714844,109.59317779541016,274.4581604003906,22.72740364074707,591.8339233398438,190.04164123535156,229.34906005859375,1750.9586181640625,68.05337524414062,70.7061767578125
2013-03-21,27.932342529296875,118.9032974243164,756.2901000976562,440.76763916015625,247.75714111328125,1262.0577392578125,11.706914901733398,75.4410629272461,249.77474975585938,31.315921783447266,225.48953247070312,353.85992431640625,110.8929672241211,431.11785888671875,325.27105712890625,254.8194580078125,411.2259521484375,140.91641235351562,136.2036895751953,,1095.9415283203125,80.05047607421875,372.88507080078125,164.67306518554688,377.87689208984375,261.3016662597656,139.0959930419922,53.92273712158203,312.9687805175781,511.6555480957031,387.967041015625,1174.196533203125,205.7532501220703,73.80953979492188,111.12091064453125,35.119361877441406,170.13526916503906,,182.59097290039062,380.69970703125,106.39118957519531,262.8802490234375,22.258934020996094,592.7078247070312,189.3746795654297,234.28887939453125,1765.2894287109375,68.54736328125,71.49555206298828
2013-03-22,27.000818252563477,115.91437530517578,751.1942749023438,444.4461364746094,245.5567169189453,1309.04443359375,11.457347869873047,75.78260803222656,246.54676818847656,31.078197479248047,221.75540161132812,353.3511962890625,110.35364532470703,444.7264709472656,321.5727844238281,246.1942901611328,410.7359313964844,139.97772216796875,135.81101989746094,,1120.4486083984375,81.41265869140625,371.5093994140625,163.5596923828125,372.20574951171875,260.4284973144531,139.36964416503906,53.486244201660156,316.4123229980469,513.3983764648438,384.7510070800781,1172.9385986328125,203.6011962890625,74.53187561035156,111.72553253173828,35.41316604614258,169.7165069580078,,179.53265380859375,375.75372314453125,107.50121307373047,259.7575988769531,21.851573944091797,585.9446411132812,186.3069305419922,228.6433868408203,1759.0731201171875,69.47721099853516,71.65179443359375
2013-03-25,25.955364227294922,119.60382843017578,757.4331665039062,437.7485046386719,247.3132781982422,1295.994873046875,11.122066497802734,75.86674499511719,241.97714233398438,31.596101760864258,220.8855438232422,351.8711853027344,110.61402893066406,438.8116455078125,324.1055603027344,239.56809997558594,406.95758056640625,139.82278442382812,136.7422637939453,,1092.16064453125,79.91426086425781,373.28973388671875,161.0546417236328,364.4891357421875,259.47802734375,137.91029357910156,52.6478271484375,313.0677795410156,501.399658203125,380.83026123046875,1154.655517578125,199.42686462402344,76.21723937988281,114.86209106445312,35.914371490478516,169.43386840820312,,177.31857299804688,375.7308654785156,105.49463653564453,260.14190673828125,21.34576416015625,586.400390625,185.99569702148438,231.32501220703125,1767.804443359375,68.37301635742188,70.93641662597656
2013-03-26,25.767719268798828,122.73284912109375,759.2905883789062,439.9197692871094,244.4517364501953,1295.0958251953125,10.764053344726562,75.19356536865234,248.93626403808594,31.812593460083008,219.16696166992188,350.85369873046875,112.08313751220703,444.61529541015625,323.600830078125,235.5519561767578,401.2049255371094,141.33566284179688,137.88662719726562,,1061.2059326171875,80.09587860107422,382.5147705078125,162.37477111816406,371.55487060546875,259.6417541503906,139.71170043945312,51.8353271484375,316.9573059082031,490.75860595703125,380.301513671875,1161.8880615234375,197.5970916748047,76.35100555419922,114.61644744873047,36.294612884521484,164.01113891601562,,176.63368225097656,377.2191467285156,105.45195007324219,264.9941101074219,20.812801361083984,591.3395385742188,184.80416870117188,237.15869140625,1754.0906982421875,67.7046890258789,72.02180480957031
2013-03-28,27.101343154907227,129.55136108398438,799.0577392578125,441.1759033203125,245.67950439453125,1293.87353515625,10.873920440673828,76.38152313232422,244.6182861328125,32.06730270385742,222.75262451171875,351.2698669433594,114.96566009521484,439.16741943359375,324.21563720703125,235.4738311767578,399.6069030761719,144.9082489013672,140.32122802734375,,1041.0531005859375,83.18347930908203,377.86175537109375,166.23971557617188,376.2499084472656,262.8070373535156,141.12547302246094,58.1148681640625,323.5471496582031,501.30804443359375,379.4424743652344,1151.061767578125,198.47300720214844,75.94973754882812,117.67743682861328,36.57114028930664,161.82318115234375,,178.56777954101562,375.04388427734375,109.16624450683594,258.6046142578125,21.24053192138672,598.7110595703125,188.42327880859375,241.251708984375,1773.7359619140625,68.22771453857422,71.89022827148438
2013-04-01,27.717893600463867,133.0540008544922,795.05712890625,444.558349609375,248.36158752441406,1280.751953125,11.110700607299805,77.28242492675781,246.2113037109375,32.00786590576172,223.8134307861328,355.75616455078125,113.47792053222656,442.8141174316406,335.11773681640625,234.52261352539062,399.0102844238281,143.7234649658203,139.98464965820312,,1035.14599609375,83.27428436279297,381.4222717285156,167.2496795654297,386.47662353515625,267.79608154296875,140.09934997558594,57.323974609375,323.05169677734375,513.2149047851562,377.5921630859375,1153.397705078125,199.9718475341797,76.77904510498047,116.71379852294922,36.46744155883789,163.04803466796875,,180.1055450439453,372.1587829589844,112.24015045166016,255.09764099121094,21.366134643554688,591.5297241210938,188.7166748046875,239.6991729736328,1770.1295166015625,69.70967102050781,70.87886047363281
2013-04-02,28.542190551757812,137.44400024414062,795.199951171875,438.7624206542969,245.80226135253906,1260.1885986328125,11.20020580291748,76.95076751708984,244.6602020263672,32.06730270385742,224.0468292236328,362.6474609375,114.89128875732422,463.649658203125,337.5862121582031,248.3677978515625,397.7958679199219,145.06317138671875,141.34217834472656,,1034.5045166015625,84.59107208251953,381.0580749511719,166.51007080078125,395.2623291015625,270.05633544921875,140.0765380859375,60.301666259765625,325.1822509765625,523.0305786132812,379.7508544921875,1174.960205078125,199.93728637695312,77.10005950927734,119.86919403076172,36.81310272216797,166.21998596191406,,184.40013122558594,389.8587646484375,114.58826446533203,256.7310485839844,21.705602645874023,595.5193481445312,182.5010986328125,244.92124938964844,1761.73046875,71.33690643310547,73.9458999633789
2013-04-03,29.32628059387207,136.4165496826172,794.8190307617188,438.2913818359375,241.42018127441406,1216.7969970703125,11.430830001831055,75.14405822753906,235.43724060058594,31.838071823120117,220.6309356689453,360.103759765625,112.21334838867188,455.11083984375,337.3109130859375,247.8623504638672,394.4294128417969,142.27438354492188,139.9397735595703,,1011.11083984375,82.18455505371094,374.5035400390625,164.04478454589844,390.9856872558594,270.0017395019531,140.2817840576172,59.26877212524414,322.4819641113281,506.2248840332031,371.7770080566406,1171.0968017578125,200.96896362304688,77.795654296875,117.35620880126953,36.70940017700195,162.58741760253906,,181.31166076660156,395.81231689453125,111.55705261230469,247.12283325195312,21.512104034423828,586.4193725585938,173.7602081298828,238.5230255126953,1757.3648681640625,71.5112533569336,73.7732162475586
2013-04-04,28.066377639770508,131.46612548828125,794.5809936523438,429.6334228515625,234.94149780273438,1203.315673828125,11.319541931152344,74.95101928710938,229.400390625,31.375350952148438,217.6818389892578,354.6461486816406,115.5793685913086,442.9698486328125,346.83648681640625,244.25514221191406,387.1640319824219,135.8856201171875,138.25686645507812,,981.6751708984375,80.36832427978516,380.37030029296875,160.45025634765625,376.6682434082031,261.96112060546875,136.61056518554688,58.83226776123047,313.4889831542969,499.7117004394531,373.7373962402344,1177.9248046875,196.9330596923828,77.474609375,116.26032257080078,36.12178039550781,160.70306396484375,,178.12408447265625,393.82012939453125,108.7820053100586,247.60325622558594,20.663434982299805,572.8931274414062,173.75132751464844,234.47706604003906,1654.5347900390625,69.70967102050781,73.19763946533203
2013-04-05,28.39475440979004,135.20230102539062,803.7250366210938,427.74481201171875,232.24049377441406,1223.196044921875,11.107860565185547,74.87181091308594,226.59156799316406,31.965421676635742,219.23065185546875,357.8374328613281,115.0214614868164,449.3516540527344,350.8375549316406,244.8571319580078,385.74359130859375,137.97268676757812,139.3339080810547,,1000.1400756835938,81.59428405761719,381.7055358886719,158.7563934326172,372.6705627441406,260.6695861816406,132.84811401367188,58.39146423339844,315.49566650390625,495.290283203125,369.13372802734375,1263.4549560546875,192.68087768554688,75.44145202636719,118.77334594726562,36.17362594604492,163.33067321777344,,177.18504333496094,393.5453186035156,109.4651107788086,245.20120239257812,20.992717742919922,569.3026123046875,171.05702209472656,230.61932373046875,1681.2978515625,69.0704116821289,74.75993347167969
2013-04-08,28.17360496520996,134.54844665527344,789.3896484375,414.72637939453125,227.26341247558594,1226.215576171875,11.105966567993164,74.84707641601562,235.26953125,32.30078125,220.22779846191406,365.3762512207031,114.89128875732422,456.3782958984375,355.4534912109375,248.3677978515625,388.4779052734375,135.8582305908203,140.1192626953125,,999.262451171875,82.27536010742188,386.76312255859375,157.3169708251953,365.8372802734375,257.58148193359375,133.5550079345703,58.0413932800293,312.20074462890625,486.4287109375,370.03680419921875,1275.89794921875,192.61814880371094,75.36119842529297,118.22537231445312,36.00079345703125,165.27784729003906,,175.20359802246094,396.3388977050781,113.39287567138672,246.64244079589844,20.76866912841797,562.6154174804688,174.9873046875,237.58209228515625,1698.5234375,69.27381134033203,73.80610656738281
2013-04-09,28.03957176208496,135.71603393554688,782.34130859375,406.5753479003906,227.26341247558594,1224.77783203125,10.768316268920898,74.73816680908203,232.25111389160156,31.62157440185547,220.7582550048828,361.5837097167969,113.99862670898438,456.4894714355469,351.74603271484375,250.78488159179688,390.6156005859375,134.9742889404297,139.25537109375,,989.1354370117188,82.50238800048828,382.0697021484375,157.46804809570312,362.81573486328125,251.61935424804688,130.97830200195312,57.272117614746094,306.5770568847656,484.465576171875,369.75042724609375,1264.443115234375,192.93174743652344,75.73572540283203,114.8053970336914,35.70697784423828,162.67115783691406,,171.2880859375,397.4151306152344,111.13011932373047,252.55145263671875,20.66683006286621,568.9417114257812,171.9995574951172,234.94752502441406,1708.8206787109375,69.56436920166016,64.74478912353516
2013-04-10,27.550352096557617,141.32022094726562,787.3895874023438,406.988037109375,234.0820770263672,1237.6478271484375,10.643294334411621,74.49067687988281,236.14993286132812,31.37110710144043,222.75262451171875,369.0762634277344,114.79827880859375,457.845947265625,348.6626281738281,255.9314727783203,389.465087890625,139.4399871826172,141.8134002685547,,988.69677734375,82.59319305419922,378.6709289550781,159.73452758789062,359.9335632324219,256.103515625,129.9065704345703,57.47090530395508,316.2141418457031,496.7945861816406,368.7372131347656,1269.114990234375,195.25466918945312,76.40452575683594,114.46533966064453,36.156349182128906,163.18409729003906,,174.2947235107422,392.6752624511719,111.85590362548828,257.4997253417969,20.72454071044922,581.4991455078125,177.5838165283203,237.81735229492188,1700.8011474609375,69.62250518798828,66.1508560180664
2013-04-11,27.805015563964844,139.4521942138672,783.817626953125,408.6434326171875,236.50918579101562,1223.4835205078125,10.519697189331055,74.28277587890625,230.74191284179688,31.09942054748535,227.44146728515625,375.3200378417969,113.68244934082031,463.3161315917969,345.9922180175781,258.0727844238281,381.5888366699219,144.1244354248047,143.44021606445312,,982.3841552734375,81.82130432128906,381.6650390625,165.4444580078125,372.99591064453125,265.2947082519531,130.11181640625,56.28243637084961,312.4237365722656,506.2248840332031,366.5784912109375,1282.9957275390625,195.16815185546875,75.04014587402344,116.10916900634766,35.79341125488281,161.44631958007812,,175.9488067626953,399.498779296875,112.19744873046875,267.25201416015625,20.266258239746094,583.9498291015625,177.25479125976562,239.2287139892578,1696.5303955078125,70.08743286132812,66.26598358154297
2013-04-12,28.21381187438965,138.7049560546875,789.3423461914062,418.27490234375,238.8041534423828,1237.396240234375,10.603044509887695,74.27784729003906,229.3165740966797,31.78287696838379,226.82618713378906,375.135009765625,111.54385375976562,462.2487487792969,349.4151306152344,253.3076171875,388.0020751953125,141.46316528320312,144.43875122070312,,982.5531616210938,83.18347930908203,387.6531677246094,166.26356506347656,372.3915710449219,208.89674377441406,133.57777404785156,58.737205505371094,316.2884216308594,498.94134521484375,362.72369384765625,1265.386474609375,195.5531005859375,75.2274169921875,116.69487762451172,36.46744155883789,162.336181640625,,179.34742736816406,398.30810546875,112.49630737304688,264.3695373535156,20.334148406982422,574.3942260742188,174.28485107421875,234.85342407226562,1722.9615478515625,71.48219299316406,63.11671829223633
2013-04-15,28.48858070373535,135.80941772460938,779.5314331054688,416.48944091796875,244.4517364501953,1240.056396484375,10.547637939453125,74.11944580078125,234.47299194335938,33.519126892089844,223.34664916992188,367.179931640625,109.33082580566406,455.06640625,340.0273132324219,251.2627410888672,397.398193359375,139.43092346191406,143.956298828125,,971.2445678710938,82.77483367919922,384.3759460449219,166.54190063476562,373.6932373046875,212.7533416748047,136.79296875,57.427711486816406,317.4528503417969,507.10546875,358.14208984375,1278.3687744140625,198.34759521484375,75.41468048095703,120.54945373535156,35.966224670410156,166.1571807861328,,184.90411376953125,399.79644775390625,112.96592712402344,258.46051025390625,19.99128532409668,559.4620361328125,172.49752807617188,225.20899963378906,1776.962890625,70.6685791015625,62.34379196166992
2013-04-16,29.453611373901367,136.556640625,789.4849243164062,420.5806579589844,257.5035400390625,1273.094482421875,10.648031234741211,75.3569107055664,238.95870971679688,34.51670837402344,225.6804656982422,369.9550476074219,109.64695739746094,462.7156677246094,353.0674743652344,250.0726318359375,402.3270263671875,139.0389862060547,148.8479766845703,,1004.8324584960938,84.31863403320312,393.1153869628906,171.59971618652344,387.91766357421875,208.86033630371094,140.44139099121094,59.921363830566406,323.6463317871094,523.61767578125,372.1954650878906,1331.510498046875,199.8226776123047,77.01982879638672,125.42432403564453,36.95136642456055,168.5335693359375,,188.07443237304688,407.3070068359375,114.11864471435547,260.33416748046875,20.256072998046875,563.527099609375,172.97772216796875,229.96067810058594,1800.2144775390625,70.90104675292969,62.713829040527344
2013-04-17,28.89067268371582,131.6996307373047,789.8660278320312,417.2296142578125,260.1290283203125,1288.2293701171875,10.850716590881348,74.52037811279297,239.839111328125,34.07521438598633,229.45703125,371.2500305175781,110.409423828125,471.2100524902344,350.1675720214844,249.1260223388672,401.6168212890625,136.94281005859375,148.1186981201172,,1006.823974609375,84.54564666748047,390.8901062011719,174.58192443847656,390.1024475097656,207.7324676513672,142.79002380371094,63.344215393066406,326.8916320800781,522.5718994140625,388.07720947265625,1342.696044921875,201.67190551757812,77.1268310546875,124.27173614501953,36.95136642456055,161.99070739746094,,193.4200439453125,418.68719482421875,117.06446075439453,260.5743103027344,20.16780662536621,553.4586181640625,169.87435913085938,232.1718292236328,1800.9739990234375,73.28378295898438,61.59553909301758
2013-04-18,29.50722312927246,135.66932678222656,795.1522827148438,417.1533203125,269.9886779785156,1288.516845703125,11.095073699951172,77.07945251464844,251.2420196533203,34.41482162475586,231.76962280273438,371.06500244140625,111.43225860595703,472.1883544921875,349.8373107910156,246.93870544433594,400.38104248046875,134.1995849609375,151.14793395996094,,1016.0733032226562,85.13594055175781,391.01141357421875,178.5581817626953,418.69073486328125,208.810302734375,143.79335021972656,61.995811462402344,331.45013427734375,541.3956909179688,398.20977783203125,1369.7386474609375,202.04608154296875,78.03640747070312,126.35017395019531,36.98593521118164,163.64474487304688,,198.115234375,419.6030578613281,118.47331237792969,271.3835754394531,20.354520797729492,551.9765625,169.00294494628906,243.93333435058594,1829.4456787109375,72.96414184570312,60.6910514831543
2013-04-22,30.083566665649414,140.43292236328125,793.4378662109375,416.9425354003906,272.2080383300781,1267.4864501953125,11.574320793151855,76.8814697265625,252.16439819335938,35.208656311035156,239.57725524902344,367.45751953125,116.23023986816406,471.72137451171875,346.21240234375,264.0418395996094,402.7105407714844,131.80528259277344,156.69036865234375,,1034.5045166015625,86.67971801757812,390.7687072753906,182.6616973876953,433.6124572753906,204.15789794921875,144.5686492919922,62.70890808105469,335.19091796875,562.82470703125,393.0773620605469,1383.978271484375,203.22262573242188,79.69505310058594,123.96942138671875,37.815521240234375,165.3511199951172,,200.48007202148438,424.5491027832031,120.0102767944336,274.0738525390625,20.822982788085938,541.5469970703125,165.5528106689453,257.43548583984375,1776.2509765625,75.40501403808594,55.81504821777344
2013-04-23,28.944286346435547,137.58409118652344,794.7237548828125,417.1488952636719,272.8974609375,1297.792236328125,11.736276626586914,77.17352294921875,251.07435607910156,35.085548400878906,236.1614532470703,366.3012390136719,115.96990966796875,470.03143310546875,348.9930114746094,259.5523681640625,407.6890563964844,133.8157958984375,154.60353088378906,,1062.3873291015625,87.45162963867188,387.89605712890625,184.70547485351562,428.7315368652344,205.76783752441406,144.84230041503906,62.67865753173828,342.8213195800781,552.1285400390625,390.03759765625,1380.2950439453125,201.38638305664062,79.74857330322266,123.36477661132812,37.91923522949219,168.27183532714844,,197.06851196289062,435.0362854003906,118.13178253173828,270.4707336425781,20.985931396484375,543.5415649414062,164.34349060058594,251.55479431152344,1770.556640625,74.9691390991211,56.365966796875
2013-04-25,28.944286346435547,135.90283203125,793.771240234375,417.3910827636719,283.9659118652344,1321.5191650390625,12.222622871398926,75.91624450683594,254.7635040283203,35.38270568847656,239.17422485351562,376.47625732421875,117.94115447998047,470.3426513671875,365.6947326660156,267.7547607421875,423.73980712890625,131.42144775390625,154.7269744873047,,1092.1943359375,89.13164520263672,387.32952880859375,187.25819396972656,434.96051025390625,202.62521362304688,145.86837768554688,63.29235076904297,352.0372314453125,557.4674682617188,400.5005798339844,1429.3487548828125,203.91908264160156,83.06583404541016,123.3836898803711,37.97107696533203,171.61131286621094,,201.12188720703125,448.61468505859375,116.16791534423828,281.80841064453125,21.22016143798828,532.807861328125,164.95706176757812,249.0142822265625,1831.62841796875,76.85787963867188,55.17368698120117
2013-04-26,28.528785705566406,135.2957000732422,786.4368286132812,422.18212890625,280.7454833984375,1363.00537109375,11.944168090820312,75.39156341552734,267.0049133300781,35.06856918334961,240.25628662109375,379.1125183105469,118.64783477783203,472.21063232421875,365.39190673828125,265.9763488769531,414.2940368652344,125.06102752685547,154.6259765625,,1078.0841064453125,89.90354919433594,376.3243103027344,182.033447265625,425.9423828125,201.19720458984375,145.43515014648438,60.8851203918457,353.1520080566406,565.3932495117188,391.97601318359375,1503.1995849609375,204.6134033203125,82.87857055664062,122.49563598632812,38.12662887573242,165.9059295654297,,197.10728454589844,437.8526306152344,119.8822250366211,284.6908874511719,20.710960388183594,520.28857421875,164.73472595214844,248.4027099609375,1811.17626953125,80.63540649414062,54.302085876464844
2013-04-29,29.078319549560547,135.80941772460938,785.7225952148438,422.9178466796875,278.6772155761719,1366.0970458984375,11.514176368713379,74.3867416381836,266.79534912109375,35.17470169067383,238.7711181640625,376.93878173828125,116.58358764648438,483.7068176269531,366.5849304199219,268.72894287109375,423.4486083984375,128.0859375,155.98353576660156,,1113.1572265625,89.767333984375,402.4618225097656,183.4171600341797,444.1180419921875,202.77076721191406,148.05746459960938,60.45294952392578,351.29400634765625,561.338623046875,397.4607849121094,1512.498046875,204.8209991455078,83.46713256835938,124.27173614501953,38.17848205566406,165.95828247070312,,195.86669921875,430.70855712890625,123.1695785522461,284.5467834472656,20.53443717956543,520.820556640625,168.20266723632812,257.0120849609375,1820.524658203125,80.43199920654297,56.24261474609375
2013-04-30,29.232460021972656,135.435791015625,794.5809936523438,420.001953125,281.9449157714844,1352.0047607421875,11.614097595214844,73.4462661743164,267.2564392089844,35.17044448852539,246.0483856201172,374.9036865234375,118.72223663330078,478.0142822265625,372.2469482421875,271.8857421875,416.31817626953125,131.85101318359375,153.10015869140625,,1110.2203369140625,88.3143539428711,472.41827392578125,185.07923889160156,434.8675537109375,203.3301544189453,149.97288513183594,60.74250030517578,350.3525085449219,554.8806762695312,407.1087646484375,1500.0101318359375,215.47964477539062,84.18943786621094,123.45928192138672,38.78338623046875,165.02658081054688,,195.06983947753906,435.53997802734375,125.73118591308594,288.24591064453125,20.5548038482666,523.7273559570312,169.52757263183594,254.70687866210938,1804.0106201171875,82.03016662597656,57.28689956665039
2013-05-02,29.33298683166504,136.65005493164062,786.2941284179688,424.1380615234375,286.34588623046875,1337.3731689453125,12.010467529296875,74.31742858886719,265.5795593261719,35.391197204589844,243.86306762695312,378.37249755859375,118.01553344726562,482.3948974609375,368.84234619140625,281.4023132324219,418.8038635253906,134.47372436523438,155.388916015625,,1089.5611572265625,87.1337890625,462.74822998046875,186.35955810546875,439.5625305175781,207.99168395996094,152.11631774902344,60.604209899902344,355.4807434082031,569.5030517578125,420.10491943359375,1509.1739501953125,213.1632080078125,85.74108123779297,124.29063415527344,39.716670989990234,168.1043701171875,,198.09800720214844,442.8672790527344,127.22540283203125,285.69976806640625,20.680404663085938,544.8145141601562,171.73280334472656,257.95306396484375,1786.7381591796875,84.35480499267578,57.928260803222656
